acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,cluster
0.117,['Jodoli'],0.833,225541,0.556,0,4D7ECbHkFqiBGifeAIb1at,0.908,10,0.13699999999999998,-9.077,0,0,1920-01-29,0.128,104.033,0.16699999999999998,1920,16
0.989,['Dick Haymes'],0.68,195360,0.231,0,4G2aGGlJfKjXoaQSsdoVEy,0.00024700000000000004,3,0.361,-11.558,1,0,1920,0.16899999999999998,117.458,0.645,1920,4
0.000669,['Claudia Robine'],0.823,208867,0.215,0,4HDguZ5btEwwmBrzNtDz7z,0.0906,7,0.0715,-20.204,1,9,1920-01-03,0.0635,96.036,0.857,1920,4
0.992,['Mamie Smith'],0.574,189800,0.138,0,4HYmmG8uHL2hP4zSFWavKF,0.000492,3,0.233,-14.171,1,1,1920,0.109,158.422,0.764,1920,0
0.972,['Giorgos Katsaros'],0.528,277720,0.325,0,4HsM025MRTDfhvpPPOSqaN,0.0234,11,0.102,-12.508,1,0,1920-01-01,0.0421,118.562,0.146,1920,26
0.986,['Nikólaos Khalkiás'],0.312,211000,0.433,0,4L2HdjUaOAxF6JGp0Jvp3S,0.7929999999999999,1,0.28600000000000003,-11.121,0,0,1920-01-01,0.0555,90.797,0.7090000000000001,1920,16
0.996,['Mamie Smith & Her Jazz Hounds'],0.632,169067,0.266,0,4Lb0u3JwC4EWQXugQKGphZ,0.0365,7,0.444,-12.849,1,0,1920,0.0438,127.441,0.575,1920,4
0.99,['Stauros Kaloumenos'],0.312,268320,0.52,0,4MsVQL9djtpPsMM0tqtqzg,0.0837,7,0.123,-10.755999999999998,1,0,1920-01-01,0.0752,58.033,0.866,1920,4
0.988,['Leonidas Smirnios'],0.409,237600,0.633,0,4NRMFGQeSVY2m4qNLrwVPV,0.726,7,0.17600000000000002,-10.282,1,0,1920-01-01,0.0421,117.001,0.73,1920,21
0.996,['Mamie Smith & Her Jazz Hounds'],0.593,177427,0.29100000000000004,0,4RDT3ftT3V0IJVmW0TNgof,0.0845,3,0.21,-11.421,1,0,1920,0.0463,146.88,0.856,1920,4
0.989,['Dick Haymes'],0.402,163080,0.158,0,4ZtNSgwk3ErgdrhpNXokHx,0.13,3,0.311,-16.9,0,0,1920,0.039,103.22,0.196,1920,13
0.985,['Dick Haymes'],0.328,195347,0.201,0,4d7IwbmhNmY2gQBtaYnTZ7,0.517,10,0.113,-16.491,1,0,1920,0.0408,79.883,0.31,1920,26
0.99,['Stauros Kaloumenos'],0.312,268320,0.52,0,4dJ7WmMZgP2r91Gva8Ejbs,0.0837,7,0.123,-10.755999999999998,1,0,1920-01-01,0.0752,58.033,0.866,1920,4
0.996,['Francisco Canaro'],0.589,185707,0.185,0,4ekpJ0IXeZHDNxUqhJluJQ,0.92,1,0.107,-20.299,0,0,1920-07-08,0.0721,119.965,0.519,1920,16
0.996,['Francisco Canaro'],0.477,154493,0.319,0,4f9JFM9WYnaLgKOX2GXbLt,0.972,11,0.14800000000000002,-15.328,0,0,1920-07-08,0.0542,134.10299999999998,0.61,1920,16
0.00294,['696'],0.609,89757,0.838,1,4fGLehaLo7wfTZiCpb7C4q,0.000173,10,0.358,-6.634,0,0,1920-01-01,0.14300000000000002,150.054,0.153,1920,5
0.0148,['696'],0.594,158407,0.8440000000000001,1,4jFsBM3wEzUXd9k8H4CL2A,0.0,10,0.202,-6.645,0,2,1920-01-01,0.07400000000000001,115.069,0.212,1920,5
0.5720000000000001,"['ST', 'R2S', '1920Johnny']",0.703,142315,0.403,1,4jyti77pNe75LOwLVSYHb4,2.28e-05,2,0.112,-9.86,0,0,1920,0.0786,134.946,0.328,1920,5
0.979,['Aggeliki Karagianni'],0.525,258167,0.433,0,4kQxqLAtWzMrThDHBwV8q1,0.111,2,0.134,-11.425999999999998,1,0,1920-01-01,0.0488,102.578,0.792,1920,4
0.996,['Mamie Smith & Her Jazz Hounds'],0.488,170573,0.23,0,4lDjkpUrpWlMFofIpzuExK,0.496,5,0.5820000000000001,-14.439,1,1,1920,0.0396,115.901,0.701,1920,29
0.971,['Yiórgos Papasidéris'],0.313,209267,0.287,0,4lUstBcJNTsSZrqgJoPPUI,0.00158,10,0.211,-11.151,1,0,1920-01-01,0.102,180.08900000000003,0.762,1920,0
0.0039,['Ron van der Kraan'],0.826,224067,0.369,0,4pWy7AYFfXU6XgbZmtrz0n,7.53e-06,0,0.302,-21.698,0,0,1920-01-03,0.134,91.009,0.69,1920,7
0.964,['Marika Papagkika'],0.23,231387,0.396,0,4qHVjzBNc4CB2jM5uizth7,0.0742,5,0.274,-8.578,1,0,1920-01-01,0.0363,69.893,0.7040000000000001,1920,26
0.276,"['Miezko227', 'Alibi Montana']",0.6940000000000001,239000,0.498,0,4r8pgW9PoHVhyTG4bCYpzc,4.79e-06,7,0.105,-8.943,0,0,1920-09-24,0.29600000000000004,180.05700000000004,0.45,1920,7
0.0156,['Nik Ender'],0.802,295389,0.718,0,4rrCPXC7Res1Fhx3v5phcx,0.894,8,0.0662,-10.039,1,0,1920-01-01,0.054000000000000006,130.012,0.324,1920,10
5.22e-05,"['OsamaBeenLeanin', 'Hunchos', 'Izzy']",0.268,238994,0.589,1,4rwfJITgPxy8cvkqXtMLHY,0.0,8,0.21,-7.997000000000001,1,0,1920-11-23,0.0595,88.641,0.0396,1920,14
0.00744,['696'],0.534,90776,0.616,1,4xVbS0WgPBmA89o6T9gV0G,0.19,4,0.21600000000000005,-6.551,0,1,1920-01-01,0.0429,51.301,0.14300000000000002,1920,5
0.428,"[""The Swingin' Bachelors""]",0.797,158747,0.6829999999999999,0,4yQu4WbamHMMBuAg3z8qy2,1.73e-05,2,0.28,-6.893,1,0,1920-02-29,0.0345,116.05,0.8320000000000001,1920,4
0.000929,['mvriv.'],0.5379999999999999,102621,0.989,0,50k3rGrtZGw9nw7FQ1n3Yv,0.8140000000000001,11,0.6970000000000001,-3.915,0,0,1920-09-07,0.14800000000000002,145.009,0.174,1920,15
0.00909,['Astral Decay'],0.306,111125,0.948,1,51NKrVfrZWMxsXZho6OcMf,0.0,11,0.5760000000000001,-0.8,1,0,1920-07-12,0.546,167.50099999999995,0.502,1920,14
0.934,['Giorgos Katsaros'],0.608,271173,0.4370000000000001,0,57JZ4n54HjudI1Bzpx2cWR,0.0194,1,0.093,-12.158,1,0,1920-01-01,0.0359,115.061,0.632,1920,4
0.865,['محمد الإدريسي'],0.526,106150,0.65,0,59YfBYbu3UlY9kTzFGCcC8,0.0418,5,0.51,-6.799,1,1,1920,0.035,119.498,0.409,1920,29
0.996,['Mamie Smith & Her Jazz Hounds'],0.49,191560,0.255,0,5CMLMZ18hkm3QgDFzJdlTN,4.64e-05,3,0.205,-14.19,1,0,1920,0.0582,113.767,0.541,1920,4
0.75,['Giorgos Katsaros'],0.528,278813,0.456,0,5DUWF93gAZ7cJfS3jjg6d7,0.439,2,0.102,-12.151,1,0,1920-01-01,0.0371,112.817,0.493,1920,21
0.977,['Mamie Smith'],0.594,167440,0.24,0,5Dh1E4kXDwXwVfChsExG3G,0.0,0,0.503,-12.009,1,0,1920,0.0927,75.003,0.755,1920,4
0.986,['Dick Haymes'],0.208,182227,0.234,0,5DihlLenQJhJXGJhbtiTrM,0.6559999999999999,8,0.234,-15.427,1,0,1920,0.0426,85.288,0.209,1920,22
0.993,['Asimoúla Tsiámi'],0.519,190093,0.308,0,5Ds4ZzPLAPP5YbcnNrYZN8,0.000994,6,0.14800000000000002,-12.288,0,0,1920-01-01,0.0804,78.495,0.667,1920,7
0.863,['محمد الإدريسي'],0.503,145333,0.282,0,5Emq6oTLQBqI8QErCNCNM8,0.000148,0,0.123,-12.204,1,0,1920,0.0608,131.22799999999998,0.261,1920,13
0.994,['Dick Haymes'],0.392,165253,0.128,0,5EwQxd2XGjp1BUZT2iHhEj,0.153,2,0.0983,-15.22,1,0,1920,0.0378,126.728,0.226,1920,13
0.0968,['OsamaBeenLeanin'],0.481,122723,0.7340000000000001,1,5GLDqWlZcVrem1MjyMesLr,0.0,3,0.311,-6.643,1,0,1920-11-23,0.187,48.745,0.7070000000000001,1920,14
0.00115,['Oscar Velazquez'],0.662,413571,0.936,0,5Gwgo0I8mI4idVlMC2Lb8w,0.857,4,0.0696,-7.632999999999999,0,13,1920-01-01,0.0715,127.995,0.14400000000000002,1920,10
0.00282,['Vaporizados'],0.32,270316,0.69,1,5J0Hs1Oy4e9KARkVvz3dS6,0.0021,4,0.132,-8.263,0,0,1920-04-20,0.0345,134.011,0.199,1920,5
0.375,['No.Losiento'],0.652,184286,0.5760000000000001,0,5JkAKZWkbWiVqIxe21xEXx,0.444,0,0.0659,-8.915,1,0,1920-01-01,0.0615,83.961,0.635,1920,4
0.951,['Váso Stamatopoúlou'],0.361,212840,0.408,0,5L6jZosvgKb3ISY4RQFBOO,0.00954,9,0.306,-9.888,0,0,1920-01-01,0.0432,67.01899999999999,0.787,1920,7
0.992,['Dick Haymes'],0.344,171160,0.196,0,5LnfrTxUQwINaVUIqaNmXa,0.00441,0,0.157,-13.969,1,0,1920,0.0365,79.837,0.354,1920,13
0.903,"[""The Swingin' Bachelors""]",0.611,237653,0.377,0,5MPqeFSuX4PRAwJ4qKeAZL,6.98e-06,7,0.252,-9.694,1,0,1920-02-29,0.0291,87.971,0.464,1920,4
0.8909999999999999,"['ST', '98', 'R2S', 'Niklas O']",0.41,181969,0.29600000000000004,1,5RgQ7t5uimI5St2H3CV9pb,5.01e-06,0,0.091,-13.879,0,0,1920,0.0386,127.946,0.0625,1920,13
0.981,['Aggeliki Karagianni'],0.474,251760,0.815,0,5S1ff4Q4nkzgwqg8zmAQje,0.463,4,0.477,-10.577,0,0,1920-01-01,0.0577,87.395,0.918,1920,16
0.996,['Mamie Smith & Her Jazz Hounds'],0.485,186333,0.16399999999999998,0,5SNmWjfuDJT9Vm9PZafQgr,0.563,7,0.263,-12.358,0,0,1920,0.0486,66.818,0.503,1920,16
0.994,['Mistinguett'],0.402,212333,0.161,0,5SY5AFYWfwwFbTKnmQKEsx,1.21e-06,1,0.71,-16.593,1,0,1920,0.0521,82.39399999999998,0.451,1920,29
0.394,['OsamaBeenLeanin'],0.3670000000000001,20167,0.555,1,5VIYNqIf3f8dYKZLiC8LfX,0.134,11,0.669,-8.277000000000001,1,0,1920-11-23,0.168,80.428,0.589,1920,29
0.995,['Marcelly'],0.41,176440,0.214,0,5Vjq62elGoOE69kZqzhb89,1.38e-06,4,0.38,-15.157,1,0,1920,0.0626,74.834,0.555,1920,13
0.0496,['Ron van der Kraan'],0.743,95933,0.271,0,5WRYqQFhUACITeTPaT0nWB,0.000104,11,0.138,-21.184,0,0,1920-01-03,0.0537,89.978,0.585,1920,7
0.988,['Kaíti Razí'],0.534,208893,0.282,0,5ZJwBpTn1jT5FhQfzAsS6r,0.00223,3,0.304,-13.53,1,0,1920-01-01,0.0394,78.23,0.653,1920,4
0.529,['GR Quiroz'],0.8640000000000001,324429,0.438,0,5bvbUq9IGGgJ6VPkBuZDXa,0.0,6,0.1,-7.559,0,0,1920-10-18,0.452,77.498,0.777,1920,7
0.996,['Francisco Canaro'],0.616,170373,0.334,0,5bx9VS0wfBQfVYk0ujrBoB,0.946,8,0.203,-17.109,1,0,1920-07-08,0.0473,130.572,0.561,1920,21
0.024,['OsamaBeenLeanin'],0.524,115461,0.537,1,5coKBeU4K12cTAAG1ZfEtf,0.0,2,0.238,-9.518,1,0,1920-11-23,0.467,102.369,0.211,1920,24
0.934,['Giorgos Katsaros'],0.608,271173,0.4370000000000001,0,5dl3NPGRjySpSgFu5p6sBH,0.0194,1,0.093,-12.158,1,0,1920-01-01,0.0359,115.061,0.632,1920,4
0.996,['Francisco Canaro'],0.563,152067,0.17600000000000002,0,5eVJbIyBTgWtSgUO2qnIhs,0.917,0,0.108,-18.145,0,0,1920-07-08,0.0834,132.753,0.606,1920,16
0.996,['Francisco Canaro'],0.499,187147,0.201,0,5hGkF4zNg3KWoNzIAbVFsB,0.964,2,0.109,-16.133,1,0,1920-07-08,0.0553,126.485,0.635,1920,21
0.993,"['Dick Haymes', 'Helen Forrest']",0.259,135533,0.341,0,5kZAr97MV7Hxxb38WwNBzK,0.00727,0,0.43,-9.772,1,0,1920,0.0535,175.69,0.623,1920,0
0.732,['Dennis Day'],0.8190000000000001,180533,0.341,0,7xPhfUan2yNtyFG0cUWkt8,0.0,7,0.16,-12.441,1,6,1921,0.415,60.93600000000001,0.963,1921,4
0.982,"['Sergei Rachmaninoff', 'James Levine', 'Berliner Philharmoniker']",0.279,831667,0.211,0,4BJqT0PrAfrxzMOxytFOIz,0.878,10,0.665,-20.096,1,4,1921,0.0366,80.954,0.0594,1921,9
0.957,['Phil Regan'],0.418,166693,0.193,0,4d6HGyGT8e121BsdKmw9v6,1.68e-06,3,0.229,-10.096,1,3,1921,0.038,101.665,0.253,1921,13
0.134,['Wycliffe Beats'],0.825,182812,0.438,0,5RwgWnsoFMOHSwS7s3W2Ws,0.846,0,0.149,-11.398,1,5,1921-02-28,0.0509,130.002,0.301,1921,21
0.993,['Sergei Rachmaninoff'],0.389,218773,0.08800000000000001,0,02GDntOXexBFUvSgaXLPkd,0.527,1,0.363,-21.091,0,2,1921,0.0456,92.867,0.0731,1921,18
0.996,['Ignacio Corsini'],0.485,161520,0.13,0,05xDjWH9ub67nJJk82yfGf,0.151,5,0.104,-21.50800000000001,0,0,1921-03-20,0.0483,64.678,0.721,1921,7
0.982,['Fortugé'],0.684,196560,0.257,0,08zfJvRLp7pjAb94MA9JmF,0.0,8,0.504,-16.415,1,0,1921,0.399,109.378,0.7709999999999999,1921,4
0.995,['Maurice Chevalier'],0.463,147133,0.26,0,0BMkRpQtDoKjcgzCpnqLNa,0.0,9,0.258,-16.894000000000002,1,0,1921,0.0557,85.146,0.826,1921,4
0.994,['Ignacio Corsini'],0.378,155413,0.115,0,0F30WM8qRpO8kdolepZqdM,0.906,10,0.11,-27.039,0,0,1921-03-20,0.0414,70.37,0.578,1921,18
0.99,['Georgel'],0.315,190800,0.363,0,0H3k2CvJvHULnWChlbeFgx,0.0,5,0.292,-12.562,0,0,1921,0.0546,174.532,0.493,1921,0
0.912,['Mehmet Kemiksiz'],0.415,184973,0.42,0,0LcXzABeA84EgudqpNUN1I,0.89,8,0.108,-10.765999999999998,0,0,1921,0.114,70.758,0.212,1921,16
0.0175,['Zay Gatsby'],0.527,205072,0.691,1,0MJZ4hh60zwsYleWWxT5yW,0.384,7,0.358,-7.297999999999999,1,0,1921-03-27,0.0326,159.935,0.493,1921,14
0.989,"['Sergei Rachmaninoff', 'Ruth Laredo']",0.384,221013,0.171,0,0NFeJgmTAV1kDfzSQNK41Z,0.82,7,0.116,-20.476,0,4,1921,0.0319,107.698,0.282,1921,18
0.957,['Phil Regan'],0.259,186467,0.212,0,0Nk5f07H3JaEunGrYfbqHM,0.0002220000000000001,2,0.236,-13.3,1,1,1921,0.0358,85.726,0.218,1921,13
0.996,"['Hector Berlioz', 'Arturo Toscanini']",0.541,250747,0.28300000000000003,0,0POO8XaUgW5Qjbv9sbDy8W,0.898,9,0.393,-14.808,1,0,1921,0.0477,108.986,0.664,1921,21
0.14800000000000002,['THE GUY'],0.604,204957,0.418,1,0QQmUf4aPFaN9U2yRko595,0.0382,4,0.102,-11.566,0,0,1921-09-11,0.0417,80.07300000000002,0.0778,1921,5
0.971,['Christopher Lynch'],0.54,122000,0.0848,0,0QU5xT6Mik4vpyt1ItsRXK,0.00196,5,0.0887,-16.055,0,0,1921,0.075,100.296,0.527,1921,7
0.994,['Fortugé'],0.67,191333,0.113,0,0QvUUTHYUQQhSXLwffzjL7,0.0,10,0.213,-16.57,0,0,1921,0.196,87.162,0.672,1921,7
0.994,"['John McCormack', 'Edwin Schneider']",0.4,187333,0.155,0,0RPKAq5yhbom6hXQz5qo6L,4.33e-05,4,0.103,-13.976,1,0,1921,0.0873,170.25099999999995,0.24,1921,0
0.995,['Ignacio Corsini'],0.648,154240,0.0995,0,0SK1upzAP6NvIgF0uGh6z2,0.846,11,0.112,-22.429,1,0,1921-03-20,0.105,71.97800000000002,0.422,1921,22
0.995,['Hanende İbrahim Efendi'],0.223,158908,0.245,0,0UqiUmGDlhL0A0pmLxafn4,0.8759999999999999,7,0.354,-14.387,1,0,1921-12-18,0.0387,142.136,0.381,1921,22
0.97,['Mehmet Kemiksiz'],0.269,86988,0.14300000000000002,0,0VhIFYGSpY0Z8IAIA3C6bX,0.469,4,0.166,-9.003,1,0,1921,0.0413,141.386,0.41,1921,0
0.993,['Sergei Rachmaninoff'],0.389,218773,0.08800000000000001,0,0eQsdik7GTEy7M3UytCbSN,0.527,1,0.363,-21.091,0,0,1921,0.0456,92.867,0.0731,1921,18
0.996,['Maurice Chevalier'],0.5,181733,0.274,0,0i7MdVu0tNEyUdgpCBilKe,0.0,2,0.302,-14.001,1,0,1921,0.041,79.218,0.6779999999999999,1921,4
0.388,['Mehmet Kemiksiz'],0.685,155063,0.698,0,0osXBirvQzPRfKSUDzHPCv,1.97e-06,4,0.0768,-8.184,0,0,1921,0.0421,133.951,0.723,1921,7
0.99,['Fortugé'],0.665,203800,0.231,0,0qt9g8zf2ZiQhy3FIx89xA,0.0,2,0.287,-14.116,1,0,1921,0.155,129.671,0.792,1921,4
0.992,['Ignacio Corsini'],0.28600000000000003,130200,0.177,0,0sIGoVO1yuIfpikLaKqqVY,0.932,7,0.11,-25.772,1,0,1921-03-20,0.0431,167.352,0.425,1921,22
0.992,['Ignacio Corsini'],0.332,166987,0.179,0,0y3F8OUDFuB5bpWpXnQi7n,4.41e-06,0,0.4320000000000001,-20.937,1,0,1921-03-20,0.0443,75.704,0.403,1921,13
0.991,['Ignacio Corsini'],0.484,159013,0.215,0,0yKcdafy64xX9n1ant34Ry,0.000546,4,0.13699999999999998,-22.22300000000001,0,0,1921-03-20,0.106,76.277,0.614,1921,7
0.505,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.233,686664,0.00817,0,0yxeAe7MlS0UWZVdNZVZWw,0.000203,8,0.109,-37.311,1,3,1921,0.0305,108.143,0.185,1921,9
0.7659999999999999,['Mehmet Kemiksiz'],0.453,337607,0.5589999999999999,0,107JTiqeqxj5P0ocypagMK,0.0104,9,0.213,-8.072000000000001,1,1,1921,0.0329,156.077,0.47,1921,0
0.384,['Mehmet Kemiksiz'],0.65,187977,0.443,0,17gxBcWBIkEFUZA0vN5khu,0.0,6,0.375,-9.478,0,0,1921,0.0334,130.009,0.161,1921,7
0.991,"['Ermanno Wolf-Ferrari', 'Arturo Toscanini']",0.465,151187,0.284,0,18BvzCRC1jeAsj1U70YuRy,0.0225,9,0.146,-17.776,1,0,1921,0.0591,98.336,0.7909999999999999,1921,4
0.975,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.37,401058,0.196,0,1OicZEUVSwpiAosSQm16D8,0.945,4,0.14300000000000002,-15.531,1,0,1921,0.0449,116.65,0.0608,1921,22
0.994,"['Sergei Rachmaninoff', 'Ruth Laredo']",0.248,117467,0.0876,0,1Pb4ebTZ4t8erRbLPPb8Pk,0.907,5,0.165,-25.786,1,1,1921,0.0566,82.025,0.077,1921,22
0.992,['Maurice Chevalier'],0.522,170627,0.29,0,1RgXfAX9PrSfTKTFvOQxPR,0.0,0,0.381,-12.194,0,0,1921,0.0522,92.707,0.6509999999999999,1921,7
0.982,"['Sergei Rachmaninoff', 'James Levine', 'Berliner Philharmoniker']",0.279,831667,0.211,0,1SCWBjhk5WmXPxhDduD3HM,0.878,10,0.665,-20.096,1,1,1921,0.0366,80.954,0.0594,1921,9
0.185,['THE GUY'],0.5770000000000001,404062,0.422,1,1T2NGVgAoXjQPEjxTGFRZV,0.0349,1,0.17800000000000002,-11.108,1,0,1921-09-11,0.0575,79.997,0.544,1921,14
0.969,['Christopher Lynch'],0.344,120067,0.131,0,1W2ONoo3OZW5opytgqpYdE,0.0,10,0.145,-14.261,0,0,1921,0.0616,178.21200000000005,0.257,1921,0
0.258,['Mehmet Kemiksiz'],0.6890000000000001,145371,0.537,0,1WOXWCjKZzJJRSMJcrLrK1,4.4e-06,1,0.0468,-9.843,0,0,1921,0.0282,107.84,0.525,1921,7
0.765,['Mehmet Kemiksiz'],0.474,256731,0.398,0,1Wy1BuvVlkZWsfSge0dp9Q,0.00368,11,0.202,-9.565,1,0,1921,0.0309,75.931,0.449,1921,26
0.965,['Dennis Day'],0.278,177067,0.251,0,1Ybjz5mMnE0hJbkB8n7V80,2.32e-06,5,0.111,-11.139,1,0,1921,0.0371,69.90100000000001,0.205,1921,26
0.961,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.328,500062,0.166,0,1o6I8BglA6ylDMrIELygv1,0.913,3,0.101,-14.85,1,1,1921,0.0339,110.339,0.0394,1921,9
0.991,"['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",0.371,248507,0.0742,0,1oOI1MEkrpbnMCRSK5vGZ1,0.0167,3,0.385,-20.093,1,0,1921,0.0362,138.376,0.536,1921,13
0.7090000000000001,['Mehmet Kemiksiz'],0.516,249652,0.5760000000000001,0,1qmXkw1WhSvvIL5IqBnW82,0.226,6,0.11,-7.197,0,0,1921,0.0303,123.853,0.752,1921,7
0.993,['Ignacio Corsini'],0.396,198200,0.158,0,1s6QwBiqGcedNZnld0OIJV,0.738,3,0.115,-24.309,0,0,1921-03-20,0.0734,134.614,0.537,1921,18
0.8490000000000001,"['Sergei Rachmaninoff', 'Yuri Temirkanov', 'St. Petersburg Philharmonic Orchestra']",0.0663,537733,0.0257,0,1xGx91Ks3RQFqyam0Fdrky,0.956,6,0.0709,-31.134,0,1,1921,0.0472,74.282,0.0348,1921,18
0.597,['Mehmet Kemiksiz'],0.508,124787,0.5,0,1zBcLIHAqpBlL8gAJ5Cxa7,4.49e-06,0,0.254,-7.805,1,0,1921,0.0345,127.969,0.275,1921,13
0.976,"['Felix Mendelssohn', 'Arturo Toscanini']",0.301,269680,0.233,0,273hgBmjqe8KSxmWHyyPAD,0.205,7,0.211,-24.463,0,0,1921,0.0449,86.27,0.647,1921,18
0.996,['Ignacio Corsini'],0.655,178347,0.119,0,27LYINFAjaKGMWQc6EfAtT,0.474,11,0.14300000000000002,-22.774,1,0,1921-03-20,0.127,106.511,0.5579999999999999,1921,21
0.983,['Christopher Lynch'],0.213,191200,0.185,0,2Bj1dMObcYNFt75znIEtWa,2.64e-05,3,0.189,-14.138,1,0,1921,0.0372,165.137,0.194,1921,0
0.992,"['Sergei Rachmaninoff', 'Zubin Mehta', 'Vladimir Feltsman', 'Israel Philharmonic Orchestra']",0.241,167867,0.109,0,2Cfk7LOOiTLVxe9BNoGGCL,0.853,1,0.0771,-19.286,1,4,1921,0.0377,79.97399999999998,0.0379,1921,22
0.982,['Morton Downey'],0.363,163627,0.12,0,2CkM2wcBtqG796dZeZJhPk,1.75e-05,7,0.355,-14.037,1,0,1921,0.0452,82.315,0.222,1921,26
0.951,['Louis Boucot'],0.823,169267,0.329,0,2EV71z9RFz15SDR8WezEXG,0.0,5,0.0646,-12.853,1,0,1921,0.14300000000000002,119.061,0.959,1921,4
0.956,['Ignacio Corsini'],0.293,155987,0.232,0,2F9giG3Sziq3kJJl9n0GJi,0.7120000000000001,5,0.109,-20.828000000000007,0,0,1921-03-20,0.0679,87.417,0.619,1921,18
0.995,['Ignacio Corsini'],0.334,174960,0.147,0,2GdUG0kUEGNkM4J3scYyu8,0.258,7,0.101,-23.214,1,0,1921-03-20,0.0486,135.111,0.524,1921,26
0.757,['Mehmet Kemiksiz'],0.55,158642,0.515,0,2MtcWKwc16dqFqdM7v1WST,0.0126,11,0.375,-6.064,0,0,1921,0.0336,123.983,0.5379999999999999,1921,7
0.866,['Thomas Hallsten Paine'],0.312,141000,0.175,0,2OE3f5tu6Pd9beS0WWmQ7Z,0.0,2,0.366,-14.145,1,0,1921,0.0347,117.609,0.233,1921,13
0.923,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.396,378070,0.3,0,2OlwTxNQ9kSkbPFC7tQN5x,0.61,9,0.135,-11.768,1,0,1921,0.0353,110.746,0.07200000000000001,1921,26
0.992,"['Ildebrando Pizzetti', 'Arturo Toscanini']",0.251,207800,0.275,0,2WlMjnZIthzqfwYVHh6zbj,0.785,9,0.294,-17.295,0,0,1921,0.0371,94.264,0.234,1921,18
0.653,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.727,301357,0.0116,0,2X6BN8RXjr4ArIEhjGa6QV,3.78e-05,3,0.204,-32.959,0,1,1921,0.22,132.41299999999998,0.231,1921,18
0.995,['Alice Cocéa'],0.514,172133,0.256,0,2aCCdTBcNmbcplMO66UAvU,0.0,0,0.349,-15.145,1,0,1921,0.0871,79.467,0.574,1921,13
0.994,"['Sergei Rachmaninoff', 'Ruth Laredo']",0.263,132400,0.0536,0,2aMQAP0h9Qww5KAkMdag3L,0.927,8,0.098,-28.147,1,1,1921,0.0386,129.365,0.18600000000000005,1921,22
0.935,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.36,414067,0.145,0,2c6cN8mcYzqvFbLnzuPI4K,0.384,6,0.0903,-17.269000000000002,0,0,1921,0.0383,110.354,0.0769,1921,18
0.994,['André Urban'],0.426,177733,0.226,0,2ikGmgf43Y10bp5J7IF9QU,0.0,9,0.235,-16.125999999999998,1,0,1921,0.0693,73.63,0.552,1921,26
0.988,"['Gaetano Donizetti', 'Arturo Toscanini']",0.341,388867,0.139,0,2jy7vkWNflSApGQ7b6ziA6,0.114,2,0.304,-19.399,1,0,1921,0.0643,68.031,0.287,1921,13
0.7929999999999999,['Mehmet Kemiksiz'],0.199,324859,0.377,0,2koVN4vxAXOmaqILK5Kbbs,1.96e-06,1,0.112,-8.668,0,0,1921,0.0421,180.181,0.274,1921,0
0.975,['Christopher Lynch'],0.418,151840,0.0904,0,2ksYHAsGBLxAupsni2QeNw,2.64e-06,8,0.112,-13.871,1,0,1921,0.0408,52.008,0.197,1921,26
0.994,['Mistinguett'],0.611,160373,0.297,0,2lgAz3rSTLcqyVj2fJsIzo,0.0,0,0.421,-15.800999999999998,1,1,1921,0.0661,122.476,0.8909999999999999,1921,4
0.987,['Morton Downey'],0.423,187360,0.0926,0,2oWQOXbtHpvswlcWeJYe7P,2.7399999999999995e-05,3,0.343,-13.854,1,0,1921,0.0437,105.365,0.197,1921,13
0.99,['Darüttalim-i Musiki Heyeti'],0.38,192601,0.525,0,2t5UabjiPwVUXJtcpRHreq,0.94,1,0.438,-12.112,0,0,1921-02-20,0.0432,136.156,0.8170000000000001,1921,16
0.922,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.27,494054,0.266,0,2tDwnNWXjupxNEjTTb9qDQ,0.802,9,0.0938,-11.077,1,0,1921,0.0323,100.771,0.0447,1921,9
0.943,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.212,416052,0.215,0,2xJPXDxhBbcI8d4KraRJmT,0.442,3,0.1,-13.368,1,0,1921,0.0392,65.926,0.0358,1921,13
0.8959999999999999,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.476,544052,0.677,0,2xMpQnfWIgRFjzrRXOl4zT,0.644,4,0.4,-11.628,1,1,1921,0.108,116.572,0.115,1921,9
0.478,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.28,546033,0.0294,0,2xRAzeh9R6zNdXdVhCXMxj,0.00569,2,0.0439,-28.522,0,2,1921,0.0324,106.083,0.25,1921,9
